REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jun-20,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,126.7,,,,1
Jul-20,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,127.1,,,,1
Aug-20,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,126.9,,,,1
Sep-20,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,126.9,,,,1
Oct-20,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,126,,,,1
Nov-20,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,125.4,,,,1
Dec-20,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,125.7,,,,1
Jan-21,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,126.3,,,,1
Feb-21,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,126.2,,,,1
Mar-21,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,126.4,,,,1
Apr-21,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,126.4,,,,1
May-21,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,128.1,,,,1
Jun-21,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,128.7,,,,1
Jul-21,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,131.8,,,,1
Aug-21,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,131.7,,,,1
Sep-21,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,132,,,,1
Oct-21,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,131.6,,,,1
Nov-21,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,130.5,,,,1
Dec-21,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,129.7,,,,1
Jan-22,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,130.7,,,,1
Feb-22,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,132.4,,,,1
Mar-22,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,135,,,,1
Apr-22,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,133.9,,,,1
May-22,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,137.7,,,,1
Jun-22,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,139.6,,,,1
Jul-22,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,142.2,,,,1
Aug-22,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,140.1,,,,1
Sep-22,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,139.9,,,,1
Oct-22,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,139,,,,1
Nov-22,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,134.8,,,,1
Dec-22,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,133.4,,,,1
Jan-23,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,134.6,,,,1
Feb-23,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,135.7,,,,1
Mar-23,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,137.2,,,,1
Apr-23,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,136.9,,,,1
May-23,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,140.9,,,,1
Jun-23,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,142.3,,,,1
Jul-23,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,147.1,,,,1
Aug-23,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,144.4,,,,1
Sep-23,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,145.2,,,,1
Oct-23,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,142.8,,,,1
Nov-23,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,139.2,,,,1
Dec-23,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,135.9,,,,1
Jan-24,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,135.7,,,,1
Feb-24,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,138,,,,1
Mar-24,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,138.2,,,,1
Apr-24,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,139.5,,,,1
May-24,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,143.5,,,,1
Jun-24,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,143.7,,,,1
Jul-24,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,145.9,,,,1
Aug-24,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,144.6,,,,1
Sep-24,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,142.9,,,,1
Oct-24,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,139.1,,,,1
Nov-24,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,138.5,,,,1
Dec-24,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,143.7,,,,1
Jan-25,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,138.3,,,,1
Feb-25,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,142.4,,,,1
Mar-25,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,142.1,,,,1
Apr-25,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,141.1,,,,1
May-25,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,145.1,,,,1
Jun-25,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,143.9,,,,1
Jul-25,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,146.5,,,,1
Aug-25,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,144.9,,,,1
Sep-25,British Columbia,2016A000259,"Recreation, education and reading",2002=100,17,units,0,v41692557,26.219,143.2,,,,1
Jan-20,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,160,,,,1
Feb-20,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,160.4,,,,1
Mar-20,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,160.6,,,,1
Apr-20,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,161.1,,,,1
May-20,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,160.3,,,,1
Jun-20,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,161,,,,1
Jul-20,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,160.6,,,,1
Aug-20,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,160.8,,,,1
Sep-20,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,159,,,,1
Oct-20,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,158.6,,,,1
Nov-20,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,158.3,,,,1
Dec-20,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,157.4,,,,1
Jan-21,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,159,,,,1
Feb-21,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,158.2,,,,1
Mar-21,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,159.4,,,,1
Apr-21,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,159.5,,,,1
May-21,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,160,,,,1
Jun-21,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,160.2,,,,1
Jul-21,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,160,,,,1
Aug-21,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,162.5,,,,1
Sep-21,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,162,,,,1
Oct-21,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,163,,,,1
Nov-21,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,162.8,,,,1
Dec-21,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,161.3,,,,1
Jan-22,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,165.2,,,,1
Feb-22,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,164.5,,,,1
Mar-22,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,166.9,,,,1
Apr-22,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,167,,,,1
May-22,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,168.7,,,,1
Jun-22,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,168.7,,,,1
Jul-22,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,173,,,,1
Aug-22,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,173.9,,,,1
Sep-22,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,173.3,,,,1
Oct-22,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,174.4,,,,1
Nov-22,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,176.3,,,,1
Dec-22,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,175.5,,,,1
Jan-23,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,178,,,,1
Feb-23,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,177.5,,,,1
Mar-23,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,177.8,,,,1
Apr-23,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,180,,,,1
May-23,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,179.1,,,,1
Jun-23,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,179.6,,,,1
Jul-23,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,179,,,,1
Aug-23,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,180.8,,,,1
Sep-23,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,180.4,,,,1
Oct-23,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,180.4,,,,1
Nov-23,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,180.9,,,,1
Dec-23,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,179.8,,,,1
Jan-24,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,183.1,,,,1
Feb-24,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,182.1,,,,1
Mar-24,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,183.1,,,,1
Apr-24,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,183.9,,,,1
May-24,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,183.6,,,,1
Jun-24,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,184.2,,,,1
Jul-24,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,184.6,,,,1
Aug-24,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,185.5,,,,1
Sep-24,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,186.1,,,,1
Oct-24,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,185.5,,,,1
Nov-24,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,185.8,,,,1
Dec-24,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,181.9,,,,1
Jan-25,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,183.2,,,,1
Feb-25,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,183.9,,,,1
Mar-25,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,186.3,,,,1
Apr-25,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,186.2,,,,1
May-25,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,186.1,,,,1
Jun-25,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,186.5,,,,1
Jul-25,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,186.3,,,,1
Aug-25,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,186.1,,,,1
Sep-25,British Columbia,2016A000259,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41692570,26.256,186.7,,,,1
Jan-20,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,125.1,,,,1
Feb-20,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,126.1,,,,1
Mar-20,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,126.2,,,,1
Apr-20,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,125.7,,,,1
May-20,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,125.5,,,,1
Jun-20,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,126.2,,,,1
Jul-20,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,125.9,,,,1
Aug-20,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,125.9,,,,1
Sep-20,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,126.1,,,,1
Oct-20,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,126.6,,,,1
Nov-20,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,127,,,,1
Dec-20,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,126.3,,,,1
Jan-21,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,126.8,,,,1
Feb-21,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,127,,,,1
Mar-21,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,127.8,,,,1
Apr-21,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,128,,,,1
May-21,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,127.5,,,,1
Jun-21,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,128.1,,,,1
Jul-21,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,128.8,,,,1
Aug-21,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,129.2,,,,1
Sep-21,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,129.4,,,,1
Oct-21,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,130,,,,1
Nov-21,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,130,,,,1
Dec-21,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,130,,,,1
Jan-22,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,130.9,,,,1
Feb-22,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,131.6,,,,1
Mar-22,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,133.5,,,,1
Apr-22,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,134.8,,,,1
May-22,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,136.2,,,,1
Jun-22,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,136.4,,,,1
Jul-22,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,137.7,,,,1
Aug-22,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,137.4,,,,1
Sep-22,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,138,,,,1
Oct-22,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,138.5,,,,1
Nov-22,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,138.4,,,,1
Dec-22,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,137.8,,,,1
Jan-23,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,138.2,,,,1
Feb-23,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,139,,,,1
Mar-23,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,139.8,,,,1
Apr-23,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,140.5,,,,1
May-23,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,140.9,,,,1
Jun-23,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,141.3,,,,1
Jul-23,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,142,,,,1
Aug-23,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,142.2,,,,1
Sep-23,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,142.4,,,,1
Oct-23,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,142.8,,,,1
Nov-23,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,143,,,,1
Dec-23,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,142.1,,,,1
Jan-24,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,142.8,,,,1
Feb-24,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,143,,,,1
Mar-24,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,143.5,,,,1
Apr-24,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,144.2,,,,1
May-24,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,145,,,,1
Jun-24,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,145.5,,,,1
Jul-24,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,146.5,,,,1
Aug-24,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,146.4,,,,1
Sep-24,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,146.1,,,,1
Oct-24,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,146.4,,,,1
Nov-24,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,146.4,,,,1
Dec-24,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,146.6,,,,1
Jan-25,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,146.1,,,,1
Feb-25,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,147.2,,,,1
Mar-25,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,147.5,,,,1
Apr-25,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,148.3,,,,1
May-25,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,149.4,,,,1
Jun-25,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,149.2,,,,1
Jul-25,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,149.5,,,,1
Aug-25,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,149.3,,,,1
Sep-25,British Columbia,2016A000259,All-items excluding food and energy,2002=100,17,units,0,v41692588,26.285,148.7,,,,1
Jan-20,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,129.4,,,,1
Feb-20,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,130,,,,1
Mar-20,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,130.1,,,,1
Apr-20,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,129.7,,,,1
May-20,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,129.7,,,,1
Jun-20,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,130.3,,,,1
Jul-20,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,130.2,,,,1
Aug-20,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,130,,,,1
Sep-20,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,130.1,,,,1
Oct-20,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,130.6,,,,1
Nov-20,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,131,,,,1
Dec-20,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,130.5,,,,1
Jan-21,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,131,,,,1
Feb-21,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,131.2,,,,1
Mar-21,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,131.8,,,,1
Apr-21,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,132,,,,1
May-21,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,131.8,,,,1
Jun-21,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,132.3,,,,1
Jul-21,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,133,,,,1
Aug-21,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,133.4,,,,1
Sep-21,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,133.7,,,,1
Oct-21,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,134.3,,,,1
Nov-21,British Columbia,2016A000259,All-items excluding energy,2002=100,17,units,0,v41692593,26.287,134.5,,,,1
