Province,City,Year,Quarter,1_Bedroom_Rent,2_Bedroom_Rent,All-items,Food,Shelter,Household_ops,Clothing and footwear,Transportation,Health and personal care,"Recreation, education and reading","Alcoholic beverages, tobacco products and recreational cannabis"
Ontario,Kingston,2023,4,1710.0,2040.0,160.29999999999998,187.4,180.4333333333333,134.63333333333333,95.53333333333335,168.33333333333334,149.0,127.73333333333335,192.13333333333333
Ontario,Kingston,2024,1,1700.0,2000.0,160.5,189.4,182.5666666666667,133.26666666666665,92.0,168.56666666666666,149.5,125.60000000000001,193.96666666666667
Ontario,Kingston,2024,2,1780.0,2060.0,162.83333333333334,190.73333333333335,184.79999999999998,134.66666666666666,92.63333333333333,173.6,152.29999999999998,127.96666666666668,194.96666666666667
Ontario,Kingston,2024,3,1780.0,2050.0,163.33333333333334,192.53333333333333,186.29999999999998,134.86666666666667,91.63333333333333,172.9,153.43333333333334,127.33333333333333,195.76666666666665
Ontario,Kingston,2024,4,1730.0,2020.0,163.23333333333332,191.76666666666665,188.20000000000002,132.76666666666668,92.16666666666667,172.0666666666667,154.16666666666666,126.66666666666667,194.53333333333333
Ontario,Kingston,2025,1,1710.0,2040.0,164.1,190.73333333333335,189.63333333333333,134.56666666666666,91.93333333333334,173.66666666666666,154.26666666666668,127.83333333333333,191.9
Ontario,Kitchener - Cambridge - Waterloo,2020,1,1370.0,1610.0,138.20000000000002,154.73333333333335,149.20000000000002,124.86666666666667,92.33333333333333,142.66666666666666,130.23333333333335,116.7,176.23333333333335
Ontario,Kitchener - Cambridge - Waterloo,2020,2,1410.0,1640.0,137.79999999999998,156.36666666666667,148.70000000000002,125.66666666666667,88.60000000000001,140.86666666666667,128.76666666666668,118.09999999999998,176.5666666666667
Ontario,Kitchener - Cambridge - Waterloo,2020,3,1420.0,1670.0,138.5666666666667,155.83333333333334,150.06666666666666,125.53333333333335,89.7,142.29999999999998,129.20000000000002,118.43333333333334,176.76666666666665
Ontario,Kitchener - Cambridge - Waterloo,2020,4,1430.0,1660.0,138.9,155.16666666666666,152.29999999999998,125.60000000000001,90.5,141.9333333333333,130.03333333333333,117.03333333333335,176.26666666666665
Ontario,Kitchener - Cambridge - Waterloo,2021,1,1440.0,1670.0,140.23333333333332,157.26666666666665,152.16666666666666,126.3,88.96666666666665,147.26666666666668,130.53333333333333,117.2,177.63333333333333
Ontario,Kitchener - Cambridge - Waterloo,2021,2,1510.0,1720.0,142.5,157.79999999999998,155.73333333333332,126.89999999999999,90.2,150.73333333333332,133.23333333333332,118.66666666666667,178.86666666666667
Ontario,Kitchener - Cambridge - Waterloo,2021,3,1520.0,1760.0,144.06666666666666,159.83333333333334,157.66666666666666,128.20000000000002,89.96666666666665,153.1,134.6,119.63333333333333,177.20000000000002
Ontario,Kitchener - Cambridge - Waterloo,2021,4,1560.0,1790.0,145.9,162.5,160.6,129.06666666666666,92.23333333333333,155.5,134.83333333333334,118.93333333333334,177.63333333333333
Ontario,Kitchener - Cambridge - Waterloo,2022,1,1590.0,1870.0,149.0,168.66666666666666,163.13333333333335,130.83333333333334,91.26666666666667,161.13333333333333,135.96666666666667,121.26666666666667,180.26666666666665
Ontario,Kitchener - Cambridge - Waterloo,2022,2,1630.0,2000.0,153.23333333333332,172.73333333333335,167.0,133.86666666666667,92.96666666666665,170.96666666666667,139.23333333333332,123.63333333333333,180.73333333333335
Ontario,Kitchener - Cambridge - Waterloo,2022,3,1740.0,2100.0,154.26666666666665,175.79999999999998,168.93333333333334,135.20000000000002,92.16666666666667,167.56666666666666,141.0666666666667,126.13333333333333,181.23333333333335
Ontario,Kitchener - Cambridge - Waterloo,2022,4,1870.0,2160.0,155.13333333333333,178.53333333333333,171.4333333333333,135.76666666666668,93.7,165.83333333333334,142.66666666666666,123.46666666666665,182.86666666666667
Ontario,Kitchener - Cambridge - Waterloo,2023,1,1860.0,2210.0,156.46666666666667,184.4333333333333,173.23333333333335,135.83333333333334,92.53333333333335,163.86666666666667,144.76666666666668,124.3,187.9333333333333
Ontario,Kitchener - Cambridge - Waterloo,2023,2,1820.0,2240.0,158.26666666666668,186.26666666666665,174.66666666666666,136.43333333333334,93.76666666666667,167.6,147.83333333333334,126.56666666666666,189.33333333333334
Ontario,Kitchener - Cambridge - Waterloo,2023,3,1880.0,2250.0,159.73333333333332,186.96666666666667,177.0666666666667,135.16666666666666,94.13333333333333,171.66666666666666,148.93333333333334,127.43333333333334,191.1
Ontario,Kitchener - Cambridge - Waterloo,2023,4,1910.0,2300.0,160.29999999999998,187.4,180.4333333333333,134.63333333333333,95.53333333333335,168.33333333333334,149.0,127.73333333333335,192.13333333333333
Ontario,Kitchener - Cambridge - Waterloo,2024,1,1890.0,2280.0,160.5,189.4,182.5666666666667,133.26666666666665,92.0,168.56666666666666,149.5,125.60000000000001,193.96666666666667
Ontario,Kitchener - Cambridge - Waterloo,2024,2,1880.0,2250.0,162.83333333333334,190.73333333333335,184.79999999999998,134.66666666666666,92.63333333333333,173.6,152.29999999999998,127.96666666666668,194.96666666666667
Ontario,Kitchener - Cambridge - Waterloo,2024,3,1880.0,2230.0,163.33333333333334,192.53333333333333,186.29999999999998,134.86666666666667,91.63333333333333,172.9,153.43333333333334,127.33333333333333,195.76666666666665
Ontario,Kitchener - Cambridge - Waterloo,2024,4,1850.0,2190.0,163.23333333333332,191.76666666666665,188.20000000000002,132.76666666666668,92.16666666666667,172.0666666666667,154.16666666666666,126.66666666666667,194.53333333333333
Ontario,Kitchener - Cambridge - Waterloo,2025,1,1810.0,2150.0,164.1,190.73333333333335,189.63333333333333,134.56666666666666,91.93333333333334,173.66666666666666,154.26666666666668,127.83333333333333,191.9
Alberta,Lethbridge,2020,1,890.0,1070.0,144.76666666666665,153.20000000000002,174.46666666666667,122.56666666666666,102.0,146.13333333333333,139.76666666666665,114.63333333333333,171.46666666666667
Alberta,Lethbridge,2020,2,920.0,1090.0,144.03333333333333,153.70000000000002,173.73333333333335,122.63333333333333,96.66666666666667,144.70000000000002,139.5,114.66666666666667,173.4
Alberta,Lethbridge,2020,3,900.0,1050.0,144.70000000000002,152.79999999999998,174.66666666666666,122.66666666666667,96.93333333333334,147.23333333333332,140.23333333333335,115.46666666666665,172.26666666666665
Alberta,Lethbridge,2020,4,910.0,1050.0,145.13333333333333,152.96666666666667,175.5333333333333,122.16666666666667,97.53333333333335,148.53333333333333,140.23333333333335,115.56666666666668,171.13333333333333
Alberta,Lethbridge,2021,1,890.0,1060.0,146.36666666666667,155.0,176.86666666666667,121.33333333333333,93.76666666666667,153.5,140.66666666666666,115.8,170.66666666666666
Alberta,Lethbridge,2021,2,920.0,1090.0,148.4,156.76666666666668,178.0,121.7,96.03333333333335,158.79999999999998,141.03333333333333,116.73333333333335,173.26666666666665
Alberta,Lethbridge,2021,3,930.0,1110.0,150.70000000000002,157.9,182.4,122.39999999999999,95.53333333333335,163.23333333333335,141.33333333333334,119.26666666666667,173.79999999999998
Alberta,Lethbridge,2021,4,940.0,1140.0,151.6,159.70000000000002,183.4,122.06666666666666,96.60000000000001,166.03333333333333,141.4,118.83333333333333,172.83333333333334
Alberta,Lethbridge,2022,1,960.0,1160.0,154.6,164.66666666666666,187.26666666666665,123.03333333333335,95.56666666666666,171.0666666666667,141.33333333333334,121.5,174.9333333333333
Alberta,Lethbridge,2022,2,980.0,1180.0,159.20000000000002,168.53333333333333,192.0333333333333,126.96666666666665,99.03333333333335,180.23333333333335,143.36666666666667,123.76666666666667,178.20000000000002
Alberta,Lethbridge,2022,3,990.0,1210.0,160.5,172.4,192.9,128.26666666666668,98.10000000000001,180.46666666666667,145.46666666666667,125.2,179.0
Alberta,Lethbridge,2022,4,1070.0,1230.0,161.4,176.13333333333333,196.1,128.76666666666668,99.5,177.36666666666667,147.9,122.73333333333333,181.29999999999998
Alberta,Lethbridge,2023,1,1080.0,1250.0,160.76666666666665,180.33333333333334,194.16666666666666,128.29999999999998,98.0,171.20000000000002,150.76666666666665,122.83333333333333,182.96666666666667
Alberta,Lethbridge,2023,2,1070.0,1260.0,164.06666666666666,182.20000000000002,201.79999999999998,127.73333333333333,99.16666666666667,177.4,153.13333333333333,124.53333333333335,185.5
Alberta,Lethbridge,2023,3,1120.0,1300.0,166.26666666666668,183.46666666666667,210.80000000000004,125.86666666666667,97.66666666666667,179.73333333333335,154.53333333333333,124.89999999999999,187.6
Alberta,Lethbridge,2023,4,1120.0,1320.0,165.46666666666667,184.6,212.13333333333333,123.89999999999999,97.86666666666667,175.4333333333333,155.03333333333333,123.03333333333335,188.29999999999998
Alberta,Lethbridge,2024,1,1140.0,1360.0,166.66666666666666,187.4333333333333,215.46666666666667,125.13333333333333,94.10000000000001,176.1,156.20000000000002,121.76666666666665,191.4
Alberta,Lethbridge,2024,2,1170.0,1410.0,169.03333333333333,187.9666666666667,217.76666666666665,124.43333333333334,96.13333333333333,183.16666666666666,158.4,124.60000000000001,194.29999999999998
Alberta,Lethbridge,2024,3,1280.0,1470.0,169.9333333333333,189.70000000000002,219.83333333333334,125.0,95.23333333333333,183.5666666666667,158.53333333333333,125.13333333333333,194.5
Alberta,Lethbridge,2024,4,1240.0,1490.0,170.0,189.86666666666667,223.33333333333334,124.3,95.26666666666667,180.5666666666667,157.79999999999998,124.66666666666667,195.79999999999998
Alberta,Lethbridge,2025,1,1260.0,1530.0,171.16666666666666,190.9333333333333,224.4333333333333,125.83333333333333,95.10000000000001,182.73333333333335,158.66666666666666,125.2,196.03333333333333
Ontario,London,2020,1,1160.0,1470.0,138.20000000000002,154.73333333333335,149.20000000000002,124.86666666666667,92.33333333333333,142.66666666666666,130.23333333333335,116.7,176.23333333333335
Ontario,London,2020,2,1170.0,1490.0,137.79999999999998,156.36666666666667,148.70000000000002,125.66666666666667,88.60000000000001,140.86666666666667,128.76666666666668,118.09999999999998,176.5666666666667
Ontario,London,2020,3,1180.0,1500.0,138.5666666666667,155.83333333333334,150.06666666666666,125.53333333333335,89.7,142.29999999999998,129.20000000000002,118.43333333333334,176.76666666666665
Ontario,London,2020,4,1200.0,1490.0,138.9,155.16666666666666,152.29999999999998,125.60000000000001,90.5,141.9333333333333,130.03333333333333,117.03333333333335,176.26666666666665
Ontario,London,2021,1,1220.0,1520.0,140.23333333333332,157.26666666666665,152.16666666666666,126.3,88.96666666666665,147.26666666666668,130.53333333333333,117.2,177.63333333333333
Ontario,London,2021,2,1240.0,1550.0,142.5,157.79999999999998,155.73333333333332,126.89999999999999,90.2,150.73333333333332,133.23333333333332,118.66666666666667,178.86666666666667
Ontario,London,2021,3,1260.0,1560.0,144.06666666666666,159.83333333333334,157.66666666666666,128.20000000000002,89.96666666666665,153.1,134.6,119.63333333333333,177.20000000000002
Ontario,London,2021,4,1300.0,1590.0,145.9,162.5,160.6,129.06666666666666,92.23333333333333,155.5,134.83333333333334,118.93333333333334,177.63333333333333
Ontario,London,2022,1,1360.0,1690.0,149.0,168.66666666666666,163.13333333333335,130.83333333333334,91.26666666666667,161.13333333333333,135.96666666666667,121.26666666666667,180.26666666666665
Ontario,London,2022,2,1400.0,1740.0,153.23333333333332,172.73333333333335,167.0,133.86666666666667,92.96666666666665,170.96666666666667,139.23333333333332,123.63333333333333,180.73333333333335
Ontario,London,2022,3,1470.0,1860.0,154.26666666666665,175.79999999999998,168.93333333333334,135.20000000000002,92.16666666666667,167.56666666666666,141.0666666666667,126.13333333333333,181.23333333333335
Ontario,London,2022,4,1490.0,1850.0,155.13333333333333,178.53333333333333,171.4333333333333,135.76666666666668,93.7,165.83333333333334,142.66666666666666,123.46666666666665,182.86666666666667
Ontario,London,2023,1,1570.0,1880.0,156.46666666666667,184.4333333333333,173.23333333333335,135.83333333333334,92.53333333333335,163.86666666666667,144.76666666666668,124.3,187.9333333333333
Ontario,London,2023,2,1560.0,1910.0,158.26666666666668,186.26666666666665,174.66666666666666,136.43333333333334,93.76666666666667,167.6,147.83333333333334,126.56666666666666,189.33333333333334
Ontario,London,2023,3,1570.0,1940.0,159.73333333333332,186.96666666666667,177.0666666666667,135.16666666666666,94.13333333333333,171.66666666666666,148.93333333333334,127.43333333333334,191.1
Ontario,London,2023,4,1620.0,1980.0,160.29999999999998,187.4,180.4333333333333,134.63333333333333,95.53333333333335,168.33333333333334,149.0,127.73333333333335,192.13333333333333
Ontario,London,2024,1,1640.0,2010.0,160.5,189.4,182.5666666666667,133.26666666666665,92.0,168.56666666666666,149.5,125.60000000000001,193.96666666666667
Ontario,London,2024,2,1650.0,2020.0,162.83333333333334,190.73333333333335,184.79999999999998,134.66666666666666,92.63333333333333,173.6,152.29999999999998,127.96666666666668,194.96666666666667
Ontario,London,2024,3,1640.0,2030.0,163.33333333333334,192.53333333333333,186.29999999999998,134.86666666666667,91.63333333333333,172.9,153.43333333333334,127.33333333333333,195.76666666666665
Ontario,London,2024,4,1640.0,2010.0,163.23333333333332,191.76666666666665,188.20000000000002,132.76666666666668,92.16666666666667,172.0666666666667,154.16666666666666,126.66666666666667,194.53333333333333
Ontario,London,2025,1,1640.0,2020.0,164.1,190.73333333333335,189.63333333333333,134.56666666666666,91.93333333333334,173.66666666666666,154.26666666666668,127.83333333333333,191.9
New Brunswick,Moncton,2020,1,810.0,950.0,137.16666666666666,158.66666666666666,142.5,124.46666666666665,101.26666666666665,135.83333333333334,119.96666666666665,122.56666666666666,206.63333333333333
New Brunswick,Moncton,2020,2,840.0,980.0,135.6,160.66666666666666,141.4333333333333,125.60000000000001,94.23333333333333,130.43333333333334,120.39999999999999,121.56666666666666,207.6
New Brunswick,Moncton,2020,3,840.0,990.0,136.66666666666666,159.53333333333333,142.1,126.03333333333335,97.8,133.23333333333332,120.39999999999999,122.3,208.0
New Brunswick,Moncton,2020,4,840.0,1030.0,136.9,159.70000000000002,142.4333333333333,125.36666666666667,98.89999999999999,134.16666666666666,121.03333333333335,121.7,207.0666666666667
New Brunswick,Moncton,2021,1,890.0,1080.0,138.7,161.79999999999998,143.66666666666666,124.2,97.23333333333333,140.73333333333332,120.96666666666665,121.76666666666667,206.5
New Brunswick,Moncton,2021,2,940.0,1110.0,141.0666666666667,163.43333333333334,146.86666666666667,124.56666666666666,98.33333333333333,145.43333333333334,122.0,122.5,209.5
New Brunswick,Moncton,2021,3,960.0,1140.0,142.93333333333334,166.4,148.1,125.03333333333335,98.83333333333333,149.79999999999998,122.56666666666666,123.7,210.70000000000002
New Brunswick,Moncton,2021,4,1020.0,1230.0,144.46666666666667,168.70000000000002,149.6,125.56666666666666,98.46666666666665,152.43333333333334,123.60000000000001,125.39999999999999,211.0666666666667
New Brunswick,Moncton,2022,1,1000.0,1210.0,147.33333333333334,173.66666666666666,152.23333333333332,126.56666666666666,98.83333333333333,158.23333333333332,123.3,128.1,211.6
New Brunswick,Moncton,2022,2,1030.0,1240.0,153.03333333333333,178.96666666666667,157.46666666666667,129.6,101.8,171.9333333333333,126.96666666666665,129.5,214.4333333333333
New Brunswick,Moncton,2022,3,1080.0,1290.0,153.53333333333333,183.0666666666667,157.86666666666667,128.76666666666668,102.43333333333334,169.73333333333335,129.16666666666666,130.73333333333332,215.4
New Brunswick,Moncton,2022,4,1100.0,1290.0,154.5666666666667,185.53333333333333,162.66666666666666,129.6,103.7,166.5666666666667,130.96666666666667,128.43333333333334,216.76666666666665
New Brunswick,Moncton,2023,1,1150.0,1370.0,155.43333333333334,190.36666666666665,162.36666666666667,129.9,104.03333333333335,165.4333333333333,134.29999999999998,129.6,217.83333333333334
New Brunswick,Moncton,2023,2,1140.0,1380.0,157.43333333333334,194.9333333333333,163.0666666666667,130.70000000000002,104.66666666666667,168.13333333333333,136.63333333333333,131.73333333333332,222.96666666666667
New Brunswick,Moncton,2023,3,1140.0,1420.0,158.83333333333334,196.66666666666666,165.53333333333333,127.60000000000001,104.36666666666667,173.46666666666667,137.5,132.1,225.26666666666665
New Brunswick,Moncton,2023,4,1220.0,1450.0,158.36666666666667,197.0666666666667,168.0,127.36666666666667,104.16666666666667,168.16666666666666,137.33333333333334,130.70000000000002,226.5
New Brunswick,Moncton,2024,1,1210.0,1470.0,159.0666666666667,199.4333333333333,169.0,128.5,101.73333333333335,167.6,138.93333333333334,131.13333333333333,227.23333333333335
New Brunswick,Moncton,2024,2,1220.0,1510.0,161.96666666666667,201.33333333333334,174.0666666666667,128.79999999999998,102.93333333333334,172.63333333333333,141.5,132.29999999999998,230.36666666666667
New Brunswick,Moncton,2024,3,1290.0,1550.0,161.79999999999998,203.03333333333333,174.79999999999998,129.6,98.83333333333333,170.1,141.1,132.4,232.03333333333333
New Brunswick,Moncton,2024,4,1310.0,1520.0,161.16666666666666,201.5,176.76666666666665,128.53333333333333,97.5,168.29999999999998,141.86666666666665,130.79999999999998,230.03333333333333
New Brunswick,Moncton,2025,1,1320.0,1520.0,161.5666666666667,201.26666666666665,175.66666666666666,129.6,97.66666666666667,170.20000000000002,142.46666666666667,133.06666666666666,225.5333333333333
Quebec,Montréal,2020,1,1110.0,1330.0,132.76666666666665,152.26666666666665,137.6,123.46666666666665,95.43333333333334,140.03333333333333,127.33333333333333,103.26666666666667,159.73333333333332
Quebec,Montréal,2020,2,1130.0,1350.0,132.13333333333333,154.20000000000002,137.1,123.7,89.60000000000001,137.26666666666665,127.63333333333333,103.5,160.36666666666667
Quebec,Montréal,2020,3,1170.0,1420.0,132.79999999999998,153.26666666666668,137.5,124.26666666666667,90.33333333333333,139.26666666666668,129.16666666666666,104.46666666666665,161.03333333333333
Quebec,Montréal,2020,4,1140.0,1390.0,133.33333333333334,153.20000000000002,138.33333333333334,124.39999999999999,92.53333333333335,139.36666666666667,131.0,104.46666666666665,162.63333333333333
Quebec,Montréal,2021,1,1140.0,1400.0,135.0,154.9,139.1,124.53333333333335,91.3,145.0,131.0666666666667,105.43333333333334,164.33333333333334
Quebec,Montréal,2021,2,1140.0,1420.0,137.06666666666666,155.66666666666666,141.4,126.2,93.23333333333333,148.73333333333332,133.26666666666665,106.83333333333333,166.53333333333333
Quebec,Montréal,2021,3,1170.0,1460.0,138.79999999999998,157.46666666666667,143.5,127.66666666666667,91.36666666666667,152.03333333333333,134.0,108.13333333333333,169.06666666666666
Quebec,Montréal,2021,4,1210.0,1530.0,140.29999999999998,160.26666666666668,144.5666666666667,128.79999999999998,93.89999999999999,154.6,134.13333333333333,108.0,169.96666666666667
Quebec,Montréal,2022,1,1220.0,1530.0,142.73333333333332,165.13333333333333,146.29999999999998,129.86666666666667,90.8,159.66666666666666,135.53333333333333,110.36666666666667,172.73333333333335
Quebec,Montréal,2022,2,1240.0,1550.0,147.26666666666665,170.26666666666665,150.63333333333333,131.93333333333334,93.0,170.73333333333335,138.4333333333333,112.66666666666667,173.46666666666667
Quebec,Montréal,2022,3,1330.0,1690.0,148.5,173.16666666666666,151.96666666666667,133.53333333333333,91.89999999999999,169.53333333333333,140.46666666666667,114.83333333333333,175.83333333333334
Quebec,Montréal,2022,4,1370.0,1750.0,149.4333333333333,177.73333333333335,154.36666666666667,132.86666666666667,94.40000000000002,166.26666666666665,142.66666666666666,113.46666666666665,177.79999999999998
Quebec,Montréal,2023,1,1410.0,1770.0,150.6,182.4333333333333,155.93333333333334,133.53333333333333,91.86666666666667,165.4333333333333,143.53333333333333,113.60000000000001,182.1
Quebec,Montréal,2023,2,1400.0,1780.0,153.36666666666667,186.1,158.33333333333334,134.36666666666667,95.16666666666667,168.33333333333334,146.6,117.46666666666665,185.76666666666665
Quebec,Montréal,2023,3,1480.0,1880.0,155.0666666666667,187.16666666666666,161.63333333333333,133.63333333333333,92.89999999999999,172.73333333333335,147.46666666666667,119.10000000000001,187.5666666666667
Quebec,Montréal,2023,4,1520.0,1920.0,155.29999999999998,187.5666666666667,165.0666666666667,132.66666666666666,93.60000000000001,170.20000000000002,147.53333333333333,117.53333333333335,188.1
Quebec,Montréal,2024,1,1540.0,1940.0,155.66666666666666,188.83333333333334,167.13333333333333,133.0,88.39999999999999,170.20000000000002,148.96666666666667,116.36666666666667,189.96666666666667
Quebec,Montréal,2024,2,1540.0,1890.0,157.56666666666666,189.33333333333334,169.4,133.20000000000002,91.36666666666667,173.53333333333333,151.43333333333334,118.43333333333334,192.26666666666665
Quebec,Montréal,2024,3,1570.0,1950.0,157.66666666666666,190.29999999999998,171.6,132.9,87.36666666666667,171.53333333333333,152.0,118.96666666666665,194.03333333333333
Quebec,Montréal,2024,4,1550.0,1930.0,157.73333333333335,189.70000000000002,173.76666666666665,132.16666666666666,90.06666666666666,169.43333333333334,152.6,117.46666666666665,193.0
Quebec,Montréal,2025,1,1540.0,1930.0,158.63333333333333,191.69999999999996,175.5,132.46666666666667,88.0,170.79999999999998,152.23333333333332,118.36666666666667,194.13333333333333
British Columbia,Nanaimo,2020,1,1150.0,1410.0,132.43333333333334,148.96666666666667,126.73333333333333,120.0,110.56666666666666,144.33333333333334,123.06666666666666,125.60000000000001,160.33333333333334
British Columbia,Nanaimo,2020,2,1140.0,1430.0,131.76666666666665,149.6,126.36666666666667,120.93333333333334,103.8,141.56666666666666,124.33333333333333,125.60000000000001,160.79999999999998
British Columbia,Nanaimo,2020,3,1150.0,1560.0,132.5,149.66666666666666,126.66666666666667,121.5,104.3,143.33333333333334,125.63333333333333,126.96666666666665,160.13333333333333
British Columbia,Nanaimo,2020,4,1190.0,1440.0,133.0,149.93333333333334,128.96666666666667,121.2,106.26666666666667,142.5,126.36666666666667,125.7,158.1
British Columbia,Nanaimo,2021,1,1250.0,1620.0,134.20000000000002,150.9333333333333,129.66666666666666,121.03333333333335,103.93333333333334,147.9,125.89999999999999,126.3,158.86666666666667
British Columbia,Nanaimo,2021,2,1310.0,1740.0,135.36666666666667,151.93333333333334,131.79999999999998,121.3,106.96666666666665,147.0666666666667,128.13333333333333,127.73333333333333,159.9
British Columbia,Nanaimo,2021,3,1340.0,1730.0,136.96666666666667,153.4333333333333,133.5,121.73333333333333,106.10000000000001,149.20000000000002,129.1,131.83333333333334,161.5
British Columbia,Nanaimo,2021,4,1410.0,1720.0,138.0,155.93333333333334,135.76666666666665,121.63333333333333,105.53333333333335,149.4,129.9333333333333,130.6,162.36666666666667
British Columbia,Nanaimo,2022,1,1400.0,1730.0,140.93333333333334,160.03333333333333,138.9333333333333,123.23333333333333,104.86666666666667,155.33333333333334,129.29999999999998,132.70000000000002,165.53333333333333
British Columbia,Nanaimo,2022,2,1530.0,1900.0,145.6,163.53333333333333,142.5,127.90000000000002,107.56666666666666,166.1,132.16666666666666,137.06666666666666,168.13333333333333
British Columbia,Nanaimo,2022,3,1600.0,1990.0,147.46666666666667,167.6,143.83333333333334,129.26666666666668,104.7,167.66666666666666,133.29999999999998,140.73333333333332,173.4
British Columbia,Nanaimo,2022,4,1530.0,1920.0,147.9333333333333,170.29999999999998,145.76666666666668,129.4333333333333,106.03333333333335,164.83333333333334,135.43333333333334,135.73333333333335,175.4
British Columbia,Nanaimo,2023,1,1610.0,1920.0,148.96666666666667,174.83333333333334,147.5,128.33333333333334,106.60000000000001,163.16666666666666,137.0666666666667,135.83333333333334,177.76666666666665
British Columbia,Nanaimo,2023,2,1590.0,1860.0,151.0,176.26666666666665,149.5,128.96666666666667,108.26666666666667,165.73333333333335,140.23333333333332,140.03333333333333,179.5666666666667
British Columbia,Nanaimo,2023,3,1670.0,2030.0,152.46666666666667,178.0666666666667,151.5,128.16666666666666,105.39999999999999,167.86666666666667,141.06666666666666,145.56666666666666,180.0666666666667
British Columbia,Nanaimo,2023,4,1710.0,2000.0,152.5,179.33333333333334,155.23333333333335,126.16666666666667,106.39999999999999,164.36666666666667,141.0,139.29999999999998,180.36666666666667
British Columbia,Nanaimo,2024,1,1690.0,2030.0,153.13333333333333,181.63333333333333,157.23333333333335,127.06666666666666,101.73333333333333,163.66666666666666,141.9,137.29999999999998,182.76666666666665
British Columbia,Nanaimo,2024,2,1680.0,2030.0,155.20000000000002,181.4333333333333,159.5,126.83333333333333,103.66666666666667,168.26666666666665,144.06666666666666,142.23333333333332,183.9
British Columbia,Nanaimo,2024,3,1680.0,1970.0,156.13333333333333,183.0,160.73333333333335,128.06666666666666,101.8,167.76666666666668,144.26666666666668,144.46666666666667,185.4
British Columbia,Nanaimo,2024,4,1650.0,1960.0,156.20000000000002,183.79999999999998,162.96666666666667,126.83333333333333,102.83333333333333,166.5666666666667,143.9,140.4333333333333,184.4
British Columbia,Nanaimo,2025,1,1670.0,2020.0,157.13333333333333,184.96666666666667,163.6,127.8,102.10000000000001,169.63333333333333,143.96666666666667,140.93333333333334,184.46666666666667
Ontario,Oshawa,2020,1,1320.0,1530.0,138.20000000000002,154.73333333333335,149.20000000000002,124.86666666666667,92.33333333333333,142.66666666666666,130.23333333333335,116.7,176.23333333333335
Ontario,Oshawa,2020,2,1330.0,1530.0,137.79999999999998,156.36666666666667,148.70000000000002,125.66666666666667,88.60000000000001,140.86666666666667,128.76666666666668,118.09999999999998,176.5666666666667
Ontario,Oshawa,2020,3,1320.0,1550.0,138.5666666666667,155.83333333333334,150.06666666666666,125.53333333333335,89.7,142.29999999999998,129.20000000000002,118.43333333333334,176.76666666666665
Ontario,Oshawa,2020,4,1340.0,1540.0,138.9,155.16666666666666,152.29999999999998,125.60000000000001,90.5,141.9333333333333,130.03333333333333,117.03333333333335,176.26666666666665
Ontario,Oshawa,2021,1,1340.0,1620.0,140.23333333333332,157.26666666666665,152.16666666666666,126.3,88.96666666666665,147.26666666666668,130.53333333333333,117.2,177.63333333333333
Ontario,Oshawa,2021,2,1420.0,1680.0,142.5,157.79999999999998,155.73333333333332,126.89999999999999,90.2,150.73333333333332,133.23333333333332,118.66666666666667,178.86666666666667
Ontario,Oshawa,2021,3,1420.0,1690.0,144.06666666666666,159.83333333333334,157.66666666666666,128.20000000000002,89.96666666666665,153.1,134.6,119.63333333333333,177.20000000000002
Ontario,Oshawa,2021,4,1460.0,1760.0,145.9,162.5,160.6,129.06666666666666,92.23333333333333,155.5,134.83333333333334,118.93333333333334,177.63333333333333
Ontario,Oshawa,2022,1,1520.0,1810.0,149.0,168.66666666666666,163.13333333333335,130.83333333333334,91.26666666666667,161.13333333333333,135.96666666666667,121.26666666666667,180.26666666666665
Ontario,Oshawa,2022,2,1540.0,1830.0,153.23333333333332,172.73333333333335,167.0,133.86666666666667,92.96666666666665,170.96666666666667,139.23333333333332,123.63333333333333,180.73333333333335
Ontario,Oshawa,2022,3,1610.0,1930.0,154.26666666666665,175.79999999999998,168.93333333333334,135.20000000000002,92.16666666666667,167.56666666666666,141.0666666666667,126.13333333333333,181.23333333333335
Ontario,Oshawa,2022,4,1630.0,1910.0,155.13333333333333,178.53333333333333,171.4333333333333,135.76666666666668,93.7,165.83333333333334,142.66666666666666,123.46666666666665,182.86666666666667
Ontario,Oshawa,2023,1,1710.0,1960.0,156.46666666666667,184.4333333333333,173.23333333333335,135.83333333333334,92.53333333333335,163.86666666666667,144.76666666666668,124.3,187.9333333333333
Ontario,Oshawa,2023,2,1750.0,1990.0,158.26666666666668,186.26666666666665,174.66666666666666,136.43333333333334,93.76666666666667,167.6,147.83333333333334,126.56666666666666,189.33333333333334
Ontario,Oshawa,2023,3,1760.0,2040.0,159.73333333333332,186.96666666666667,177.0666666666667,135.16666666666666,94.13333333333333,171.66666666666666,148.93333333333334,127.43333333333334,191.1
Ontario,Oshawa,2023,4,1770.0,2090.0,160.29999999999998,187.4,180.4333333333333,134.63333333333333,95.53333333333335,168.33333333333334,149.0,127.73333333333335,192.13333333333333
Ontario,Oshawa,2024,1,1740.0,2090.0,160.5,189.4,182.5666666666667,133.26666666666665,92.0,168.56666666666666,149.5,125.60000000000001,193.96666666666667
Ontario,Oshawa,2024,2,1770.0,2090.0,162.83333333333334,190.73333333333335,184.79999999999998,134.66666666666666,92.63333333333333,173.6,152.29999999999998,127.96666666666668,194.96666666666667
